date_local,PM2.5,O3,CO,NO2,SO2,date,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available
2022-04-05,5.4,0.030625,0.233333,12.958333,0.364662,2022-04-05,23.0,28.0,3.0,12.0,1.0,28.0,Good,5
2022-04-06,7.0,0.027667,0.1564,17.272727,0.0,2022-04-06,29.0,26.0,2.0,16.0,0.0,29.0,Good,5
2022-04-07,8.1,0.034708,0.233333,12.590909,-0.045833,2022-04-07,34.0,32.0,3.0,12.0,,34.0,Good,5
2022-04-08,4.2,0.026591000000000004,0.368875,14.333332999999998,0.047619,2022-04-08,18.0,25.0,4.0,14.0,0.0,25.0,Good,5
2022-04-09,5.8,0.001333,0.357739,10.666667,0.4,2022-04-09,24.0,1.0,4.0,10.0,1.0,24.0,Good,5
2022-04-10,3.375,,0.282708,4.4583330000000005,0.341667,2022-04-10,14.0,,3.0,4.0,0.0,14.0,Good,4
2022-04-11,2.6,,0.200045,8.681818,0.3,2022-04-11,11.0,,2.0,8.0,0.0,11.0,Good,4
2022-04-12,5.2,,0.175,13.545455,-0.075,2022-04-12,22.0,,2.0,13.0,,22.0,Good,4
2022-04-13,4.8,,0.3685,16.458333,0.345714,2022-04-13,20.0,,4.0,16.0,0.0,20.0,Good,4
2022-04-14,5.9,,0.221375,7.26087,-0.190476,2022-04-14,25.0,,3.0,7.0,,25.0,Good,4
2022-04-15,4.7,,0.31947800000000004,8.380952,-0.145833,2022-04-15,20.0,,4.0,8.0,,20.0,Good,4
2022-04-16,5.5833330000000005,,0.1375,3.541667,0.361806,2022-04-16,23.0,,2.0,3.0,1.0,23.0,Good,4
2022-04-17,2.3,,0.279167,7.666666999999999,0.247744,2022-04-17,10.0,,3.0,7.0,0.0,10.0,Good,4
2022-04-18,2.7,,0.206565,7.428571000000002,0.229167,2022-04-18,11.0,,2.0,7.0,0.0,11.0,Good,4
2022-04-19,6.1,,0.257833,6.875,0.286806,2022-04-19,25.0,,3.0,6.0,0.0,25.0,Good,4
2022-04-20,2.3,,0.1855,6.7083330000000005,-0.38,2022-04-20,10.0,,2.0,6.0,,10.0,Good,4
2022-04-21,3.8,,0.237609,9.681818,0.177083,2022-04-21,16.0,,3.0,9.0,0.0,16.0,Good,4
2022-04-22,4.2,,0.173833,10.416667,-0.5125,2022-04-22,18.0,,2.0,10.0,,18.0,Good,4
2022-04-23,4.5,,0.204542,11.75,-0.414286,2022-04-23,19.0,,2.0,11.0,,19.0,Good,4
2022-04-24,4.0,,0.206348,4.0,0.25416700000000003,2022-04-24,17.0,,2.0,4.0,0.0,17.0,Good,4
2022-04-25,4.7,,0.308333,10.958333,-0.445833,2022-04-25,20.0,,4.0,10.0,,20.0,Good,4
2022-04-26,5.4,,0.3375,9.583333,0.228571,2022-04-26,23.0,,4.0,9.0,0.0,23.0,Good,4
2022-04-27,3.333333,,0.291667,8.190476,0.325,2022-04-27,14.0,,3.0,8.0,0.0,14.0,Good,4
2022-04-28,2.8,,0.17916700000000002,6.6190479999999985,0.329167,2022-04-28,12.0,,2.0,6.0,0.0,12.0,Good,4
2022-04-29,3.8,,0.258333,9.833333,0.230827,2022-04-29,16.0,,3.0,9.0,0.0,16.0,Good,4
2022-04-30,3.1,,0.266565,9.136364,0.3125,2022-04-30,13.0,,3.0,9.0,0.0,13.0,Good,4
2022-05-01,4.3,,0.341667,9.75,0.35,2022-05-01,18.0,,4.0,9.0,0.0,18.0,Good,4
2022-05-02,4.7,,0.25,7.125,0.4,2022-05-02,20.0,,3.0,7.0,1.0,20.0,Good,4
2022-05-03,2.9,,0.169917,12.210526,0.2,2022-05-03,12.0,,2.0,12.0,0.0,12.0,Good,4
2022-05-04,6.3,,0.191667,14.708332999999998,0.195745,2022-05-04,26.0,,2.0,14.0,0.0,26.0,Good,4
2022-05-05,4.2,,0.293435,9.791667,0.11428599999999997,2022-05-05,18.0,,3.0,9.0,0.0,18.0,Good,4
2022-05-06,5.2,,0.301583,10.857143,0.32381,2022-05-06,22.0,,3.0,10.0,0.0,22.0,Good,4
2022-05-07,6.9,,0.204167,1.75,0.1125,2022-05-07,29.0,,2.0,2.0,0.0,29.0,Good,4
2022-05-08,4.6,,0.169417,4.2083330000000005,0.057142999999999985,2022-05-08,19.0,,2.0,4.0,0.0,19.0,Good,4
2022-05-09,6.6,,0.176957,6.571428999999998,0.025,2022-05-09,28.0,,2.0,6.0,0.0,28.0,Good,4
2022-05-10,6.5,,0.16615,8.833333,0.262847,2022-05-10,27.0,,2.0,8.0,0.0,27.0,Good,4
2022-05-11,8.541667,,0.161083,8.818182,0.1,2022-05-11,36.0,,2.0,8.0,0.0,36.0,Good,4
2022-05-12,3.3,,0.1908,13.619048,0.109524,2022-05-12,14.0,,2.0,13.0,0.0,14.0,Good,4
2022-05-13,6.1,,0.105542,6.125,0.283333,2022-05-13,25.0,,1.0,6.0,0.0,25.0,Good,4
2022-05-14,3.9,,0.083333,3.863636,0.017358000000000002,2022-05-14,16.0,,1.0,4.0,0.0,16.0,Good,4
2022-05-15,2.7,,0.121364,3.863636,0.283333,2022-05-15,11.0,,1.0,4.0,0.0,11.0,Good,4
2022-05-16,6.0,,0.200864,5.375,0.2,2022-05-16,25.0,,2.0,5.0,0.0,25.0,Good,4
2022-05-17,3.3,,0.195,3.333333,0.3625,2022-05-17,14.0,,2.0,3.0,1.0,14.0,Good,4
2022-05-18,7.1,,0.223682,10.045455,0.075,2022-05-18,30.0,,3.0,9.0,0.0,30.0,Good,4
2022-05-19,5.7,,0.295833,12.958333,0.062153,2022-05-19,24.0,,3.0,12.0,0.0,24.0,Good,4
2022-05-20,7.9,,0.126583,12.333333,0.07619,2022-05-20,33.0,,1.0,12.0,0.0,33.0,Good,4
2022-05-21,9.5,,0.215091,17.090909,0.041667,2022-05-21,40.0,,2.0,16.0,0.0,40.0,Good,4
2022-05-22,12.958333,,0.251958,7.416666999999999,0.07083300000000001,2022-05-22,53.0,,3.0,7.0,0.0,53.0,Moderate,4
2022-05-23,4.0,0.028941,0.1625,6.291667,-0.035094,2022-05-23,17.0,27.0,2.0,6.0,,27.0,Good,5
2022-05-24,4.5,0.025333,0.129167,2.047619,-0.032292,2022-05-24,19.0,23.0,1.0,2.0,,23.0,Good,5
2022-05-25,4.3,0.02675,0.16204200000000002,5.8333330000000005,0.320833,2022-05-25,18.0,25.0,2.0,6.0,0.0,25.0,Good,5
2022-05-26,5.3,0.034708,0.1625,8.208333,-0.1,2022-05-26,22.0,32.0,2.0,8.0,,32.0,Good,5
2022-05-27,5.5,0.027957,0.114636,7.090909,0.341667,2022-05-27,23.0,26.0,1.0,7.0,0.0,26.0,Good,5
2022-05-28,5.0,0.023333,0.225,4.416667,-0.061805999999999986,2022-05-28,21.0,22.0,3.0,4.0,,22.0,Good,5
2022-05-29,5.1,0.030542000000000007,0.220833,4.9583330000000005,0.4,2022-05-29,21.0,28.0,3.0,5.0,1.0,28.0,Good,5
2022-05-30,8.2,0.046458,0.138045,3.772727,-0.7625,2022-05-30,34.0,43.0,2.0,4.0,,43.0,Good,5
2022-05-31,8.5,0.03125,0.195833,3.791667,-0.7875,2022-05-31,35.0,29.0,2.0,4.0,,35.0,Good,5
2022-06-01,4.7,0.018292,0.145455,3.136364,-0.995238,2022-06-01,20.0,17.0,2.0,3.0,,20.0,Good,5
2022-06-02,4.6,0.020375,0.0526,9.095238,0.4,2022-06-02,19.0,19.0,1.0,9.0,1.0,19.0,Good,5
2022-06-03,4.2,0.024083,0.047917,9.25,0.0,2022-06-03,18.0,22.0,1.0,9.0,0.0,22.0,Good,5
2022-06-04,5.6,0.032083,0.0825,5.75,0.314286,2022-06-04,23.0,30.0,1.0,5.0,0.0,30.0,Good,5
2022-06-05,3.2,0.030208,0.233333,5.52381,-0.59375,2022-06-05,13.0,28.0,3.0,5.0,,28.0,Good,5
2022-06-06,5.8,0.039708,0.2875,11.5,-0.7,2022-06-06,24.0,37.0,3.0,11.0,,37.0,Good,5
2022-06-07,5.2,0.045208,0.0625,5.375,0.394361,2022-06-07,22.0,42.0,1.0,5.0,1.0,42.0,Good,5
2022-06-08,5.1,0.031875,-0.0126,9.181818,-1.0,2022-06-08,21.0,30.0,,9.0,,30.0,Good,5
2022-06-09,5.2,0.029417,0.25,12.375,-0.8375,2022-06-09,22.0,27.0,3.0,12.0,,27.0,Good,5
2022-06-10,4.4,0.031083,0.2445,5.826087,-1.161905,2022-06-10,18.0,29.0,3.0,5.0,,29.0,Good,5
2022-06-11,4.6,0.03525,0.3,7.476189999999999,-1.504861,2022-06-11,19.0,33.0,3.0,7.0,,33.0,Good,5
2022-06-12,7.8,0.045583,0.275,4.7083330000000005,0.4,2022-06-12,32.0,42.0,3.0,4.0,1.0,42.0,Good,5
2022-06-13,6.0,0.037412,0.252826,7.625,-1.833333,2022-06-13,25.0,35.0,3.0,7.0,,35.0,Good,5
2022-06-14,5.7083330000000005,0.030913,0.026909,5.857143,0.383333,2022-06-14,24.0,29.0,0.0,6.0,1.0,29.0,Good,5
2022-06-15,3.1,0.0285,0.086667,3.958333,0.4,2022-06-15,13.0,26.0,1.0,4.0,1.0,26.0,Good,5
2022-06-16,4.3,0.031375,0.063167,10.875,0.347619,2022-06-16,18.0,29.0,1.0,10.0,0.0,29.0,Good,5
2022-06-17,7.416666999999999,0.041087,0.0,7.428571000000002,0.408333,2022-06-17,31.0,38.0,0.0,7.0,1.0,38.0,Good,5
2022-06-18,2.2,0.022,0.177125,2.291667,0.204167,2022-06-18,9.0,20.0,2.0,2.0,0.0,20.0,Good,5
2022-06-19,4.791667,0.018542,0.1875,5.541667,-0.219048,2022-06-19,20.0,17.0,2.0,5.0,,20.0,Good,5
2022-06-20,5.4,0.026348000000000003,0.016666999999999998,7.857142999999999,0.379167,2022-06-20,23.0,24.0,0.0,7.0,1.0,24.0,Good,5
2022-06-21,4.891667,0.031583,0.058292,9.791667,0.479167,2022-06-21,20.0,29.0,1.0,9.0,1.0,29.0,Good,5
2022-06-22,4.5,0.025667,0.203625,9.2,0.33270700000000003,2022-06-22,19.0,24.0,2.0,9.0,0.0,24.0,Good,5
2022-06-23,7.0,0.026176,0.0708,13.363635999999998,-0.369231,2022-06-23,29.0,24.0,1.0,13.0,,29.0,Good,5
2022-06-24,7.1,0.035417000000000004,0.2925,10.833333,0.4,2022-06-24,30.0,33.0,3.0,10.0,1.0,33.0,Good,5
2022-06-25,9.7,0.035625,0.320833,6.666667,0.42381,2022-06-25,40.0,33.0,4.0,6.0,1.0,40.0,Good,5
2022-06-26,11.9,0.053294000000000015,0.414286,5.0,0.45,2022-06-26,50.0,49.0,5.0,5.0,1.0,50.0,Good,5
2022-06-27,4.9,0.028042,,4.75,0.404545,2022-06-27,20.0,26.0,,4.0,1.0,26.0,Good,4
2022-06-28,3.7,0.028,,11.615385,0.371429,2022-06-28,15.0,26.0,,11.0,1.0,26.0,Good,4
2022-06-29,4.0,0.035333,0.1237,9.25,-0.8,2022-06-29,17.0,33.0,1.0,9.0,,33.0,Good,5
2022-06-30,5.2,0.036458,0.198833,11.875,-1.025,2022-06-30,22.0,34.0,2.0,11.0,,34.0,Good,5
2022-07-01,12.375,0.056125,0.198333,5.233333,0.495238,2022-07-01,52.0,55.0,2.0,5.0,1.0,55.0,Moderate,5
2022-07-02,6.9,0.039588,0.14285699999999998,3.772727,0.408333,2022-07-02,29.0,37.0,2.0,4.0,1.0,37.0,Good,5
2022-07-03,6.1,0.028471,,3.041667,0.425,2022-07-03,25.0,26.0,,3.0,1.0,26.0,Good,4
2022-07-04,7.6,0.024583,,3.791667,0.42381,2022-07-04,32.0,23.0,,4.0,1.0,32.0,Good,4
2022-07-05,8.7,0.03275,0.285111,12.571429,0.5125,2022-07-05,36.0,30.0,3.0,12.0,1.0,36.0,Good,5
2022-07-06,5.25,0.027529,0.275,6.2083330000000005,0.395652,2022-07-06,22.0,25.0,3.0,6.0,1.0,25.0,Good,5
2022-07-07,7.2,0.027056,0.308333,8.5,-0.7,2022-07-07,30.0,25.0,4.0,8.0,,30.0,Good,5
2022-07-08,6.2,0.040059,0.111591,8.761905,0.3625,2022-07-08,26.0,37.0,1.0,8.0,1.0,37.0,Good,5
2022-07-09,7.5,0.02575,0.104458,8.041667,0.425,2022-07-09,31.0,24.0,1.0,8.0,1.0,31.0,Good,5
2022-07-10,4.2,0.032,0.06666699999999999,3.583333,0.357143,2022-07-10,18.0,30.0,1.0,3.0,1.0,30.0,Good,5
2022-07-11,7.2,0.040708,0.093818,8.136364,-0.16,2022-07-11,30.0,38.0,1.0,8.0,,38.0,Good,5
2022-07-12,7.6,0.043792000000000005,0.241667,7.0833330000000005,0.5,2022-07-12,32.0,41.0,3.0,7.0,1.0,41.0,Good,5
2022-07-13,8.0,0.04,0.0875,9.458333,0.442857,2022-07-13,33.0,37.0,1.0,9.0,1.0,37.0,Good,5
2022-07-14,10.6,0.039917,0.216667,12.285714,0.5,2022-07-14,44.0,37.0,2.0,12.0,1.0,44.0,Good,5
2022-07-15,6.3,0.040882,0.129167,7.516667,0.470833,2022-07-15,26.0,38.0,1.0,7.0,1.0,38.0,Good,5
2022-07-16,7.7,0.037958,0.3,7.0,0.342857,2022-07-16,32.0,35.0,3.0,7.0,0.0,35.0,Good,5
2022-07-17,10.5,0.046875,0.3,5.619048,0.4,2022-07-17,44.0,43.0,3.0,5.0,1.0,44.0,Good,5
2022-07-18,9.3,0.031,0.291667,8.083333,0.4,2022-07-18,39.0,29.0,3.0,8.0,1.0,39.0,Good,5
2022-07-19,7.7,0.039385,0.0,4.10625,-0.4,2022-07-19,32.0,36.0,0.0,4.0,,36.0,Good,5
2022-07-20,10.5,0.050609,0.360261,8.361905,-0.936364,2022-07-20,44.0,47.0,4.0,8.0,,47.0,Good,5
2022-07-21,14.2,0.046417,0.325,8.0,-1.0375,2022-07-21,55.0,43.0,4.0,8.0,,55.0,Moderate,5
2022-07-22,11.2,0.048167,0.320833,5.783333,-0.714286,2022-07-22,47.0,45.0,4.0,5.0,,47.0,Good,5
2022-07-23,11.8,0.056,0.2414,5.363636,0.0041670000000000006,2022-07-23,49.0,54.0,3.0,5.0,0.0,54.0,Moderate,5
2022-07-24,11.4,0.062166999999999986,0.288667,3.3875,0.570833,2022-07-24,48.0,74.0,3.0,3.0,1.0,74.0,Moderate,5
2022-07-25,10.5,0.039125,0.26875,6.9583330000000005,0.571429,2022-07-25,44.0,36.0,3.0,7.0,1.0,44.0,Good,5
2022-07-26,3.8,0.030875,0.241667,6.447619,-0.5,2022-07-26,16.0,29.0,3.0,6.0,,29.0,Good,5
2022-07-27,5.541667,0.030917,0.194,13.416667000000002,0.533333,2022-07-27,23.0,29.0,2.0,13.0,1.0,29.0,Good,5
2022-07-28,9.1,0.045708,0.144182,11.041667,0.5590229999999999,2022-07-28,38.0,42.0,2.0,10.0,1.0,42.0,Good,5
2022-07-29,8.2,0.0485,0.275,9.941176,0.45,2022-07-29,34.0,45.0,3.0,9.0,1.0,45.0,Good,5
2022-07-30,5.3,0.024208,0.25416700000000003,6.25,-0.6125,2022-07-30,22.0,22.0,3.0,6.0,,22.0,Good,5
2022-07-31,4.9,0.035706,0.265875,4.975,-0.842857,2022-07-31,20.0,33.0,3.0,5.0,,33.0,Good,5
2022-08-01,5.8,0.042208,0.276,5.242857,-0.558333,2022-08-01,24.0,39.0,3.0,5.0,,39.0,Good,5
2022-08-02,7.458333,0.042708,0.1,9.5,-0.3875,2022-08-02,31.0,40.0,1.0,9.0,,40.0,Good,5
2022-08-03,4.9,0.025542,0.082625,10.416667,-0.495238,2022-08-03,20.0,24.0,1.0,10.0,,24.0,Good,5
2022-08-04,8.475,0.052292,0.303043,5.571429,-0.595833,2022-08-04,35.0,48.0,3.0,5.0,,48.0,Good,5
2022-08-05,8.3,0.040625,0.352542,10.25,0.433333,2022-08-05,35.0,38.0,4.0,10.0,1.0,38.0,Good,5
2022-08-06,8.6,0.049792,0.324625,7.5,-0.842857,2022-08-06,36.0,46.0,4.0,7.0,,46.0,Good,5
2022-08-07,5.5,0.036118,0.216667,3.5454550000000005,-0.786458,2022-08-07,23.0,33.0,2.0,3.0,,33.0,Good,5
2022-08-08,6.666667,0.037875,0.245833,4.7,0.4375,2022-08-08,28.0,35.0,3.0,4.0,1.0,35.0,Good,5
2022-08-09,7.2,0.031706,0.23,6.291667,-0.4,2022-08-09,30.0,29.0,3.0,6.0,,30.0,Good,5
2022-08-10,4.7,0.020609,0.12013,9.181818,0.458333,2022-08-10,20.0,19.0,1.0,9.0,1.0,20.0,Good,5
2022-08-11,7.583333,0.030294,0.225,7.75,0.5,2022-08-11,32.0,28.0,3.0,7.0,1.0,32.0,Good,5
2022-08-12,5.1,0.025882,0.203875,9.75,-0.4809520000000001,2022-08-12,21.0,24.0,2.0,9.0,,24.0,Good,5
2022-08-13,4.1,0.016765000000000002,0.183333,7.238094999999999,-0.563542,2022-08-13,17.0,16.0,2.0,7.0,,17.0,Good,5
2022-08-14,4.7083330000000005,0.025292,0.297375,5.5,-0.616667,2022-08-14,20.0,23.0,3.0,5.0,,23.0,Good,5
2022-08-15,4.972727,0.033957999999999995,0.222261,9.816667,-0.471429,2022-08-15,21.0,31.0,3.0,9.0,,31.0,Good,5
2022-08-16,4.85,0.029261,0.168826,8.090909,-0.604167,2022-08-16,20.0,27.0,2.0,8.0,,27.0,Good,5
2022-08-17,6.3,0.026458,0.195833,4.75,-0.458333,2022-08-17,26.0,24.0,2.0,4.0,,26.0,Good,5
2022-08-18,5.6,0.030833,0.207125,7.416666999999999,0.561905,2022-08-18,23.0,29.0,2.0,7.0,1.0,29.0,Good,5
2022-08-19,8.5,0.040235,0.2625,10.5,0.4875,2022-08-19,35.0,37.0,3.0,10.0,1.0,37.0,Good,5
2022-08-20,11.666667,0.054333000000000006,0.375625,10.958333,0.575,2022-08-20,49.0,,4.0,10.0,1.0,49.0,Good,5
2022-08-21,8.7,0.043083,0.30054200000000003,5.5833330000000005,-0.6714289999999999,2022-08-21,36.0,40.0,3.0,5.0,,40.0,Good,5
2022-08-22,6.483333,0.024739,0.180652,6.0,-0.502778,2022-08-22,27.0,23.0,2.0,6.0,,27.0,Good,5
2022-08-23,3.254167,0.019417,0.2,8.220833,-0.308333,2022-08-23,14.0,18.0,2.0,8.0,,18.0,Good,5
2022-08-24,5.3,0.026208,0.366792,16.083333,-0.361905,2022-08-24,22.0,24.0,4.0,15.0,,24.0,Good,5
2022-08-25,8.041667,0.036083,0.370833,9.309524,0.541667,2022-08-25,34.0,33.0,4.0,9.0,1.0,34.0,Good,5
2022-08-26,8.5,0.039125,0.363583,8.125,0.491667,2022-08-26,35.0,36.0,4.0,8.0,1.0,36.0,Good,5
2022-08-27,6.5,0.02875,0.230667,7.333333,-0.557143,2022-08-27,27.0,27.0,3.0,7.0,,27.0,Good,5
2022-08-28,6.2,0.029783,0.193348,5.090909,-0.779167,2022-08-28,26.0,28.0,2.0,5.0,,28.0,Good,5
2022-08-29,6.975,0.043353,0.27175,8.0,0.409091,2022-08-29,29.0,40.0,3.0,8.0,1.0,40.0,Good,5
2022-08-30,5.1,0.033917,0.0905,7.833333,-0.342857,2022-08-30,21.0,31.0,1.0,7.0,,31.0,Good,5
2022-08-31,5.3,0.029235,0.0486,8.136364,-0.116667,2022-08-31,22.0,27.0,1.0,8.0,,27.0,Good,5
2022-09-01,4.9,0.025958,0.2435,9.041667,-0.270833,2022-09-01,20.0,24.0,3.0,9.0,,24.0,Good,5
2022-09-02,2.4,0.026208,0.145833,11.083333,-0.722222,2022-09-02,10.0,24.0,2.0,10.0,,24.0,Good,5
2022-09-03,3.3,0.030875,0.301348,6.952381,0.425,2022-09-03,14.0,29.0,3.0,7.0,1.0,29.0,Good,5
2022-09-04,5.166667,0.040235,0.3,5.541667,0.4375,2022-09-04,22.0,37.0,3.0,5.0,1.0,37.0,Good,5
2022-09-05,3.9,0.016625,0.213458,7.041667,0.366667,2022-09-05,16.0,15.0,2.0,7.0,1.0,16.0,Good,5
2022-09-06,3.8,0.020118,0.179261,12.090909,0.4375,2022-09-06,16.0,19.0,2.0,11.0,1.0,19.0,Good,5
2022-09-07,4.5,0.021458,0.075556,4.5,0.4375,2022-09-07,19.0,20.0,1.0,4.0,1.0,20.0,Good,5
2022-09-08,4.3,0.019292,0.073136,10.791667,0.6190479999999999,2022-09-08,18.0,18.0,1.0,10.0,1.0,18.0,Good,5
2022-09-09,7.2,0.017875,0.1,13.904762,0.5,2022-09-09,30.0,17.0,1.0,13.0,1.0,30.0,Good,5
2022-09-10,10.0,0.020958,0.470917,10.275,0.3125,2022-09-10,42.0,19.0,5.0,10.0,0.0,42.0,Good,5
2022-09-11,8.0,0.028458,0.430458,8.041667,0.366667,2022-09-11,33.0,26.0,5.0,8.0,1.0,33.0,Good,5
2022-09-12,4.5,0.020706,0.363864,12.809524,0.470833,2022-09-12,19.0,19.0,4.0,12.0,1.0,19.0,Good,5
2022-09-13,4.6,0.024765,0.333333,10.45,0.916667,2022-09-13,19.0,23.0,4.0,10.0,1.0,23.0,Good,5
2022-09-14,6.5,0.030417000000000007,0.298545,9.5,0.7476189999999999,2022-09-14,27.0,28.0,3.0,9.0,1.0,28.0,Good,5
2022-09-15,4.0,0.023,0.215261,10.380952,0.375,2022-09-15,17.0,21.0,2.0,10.0,1.0,21.0,Good,5
2022-09-16,2.9,0.025958,0.238542,9.125,0.275,2022-09-16,12.0,24.0,3.0,9.0,0.0,24.0,Good,5
2022-09-17,3.1,0.031471,0.225,9.791667,0.309524,2022-09-17,13.0,29.0,3.0,9.0,0.0,29.0,Good,5
2022-09-18,7.3,0.046435,0.305261,4.954545,0.516667,2022-09-18,30.0,43.0,3.0,5.0,1.0,43.0,Good,5
2022-09-19,7.7,0.018917,0.220833,9.108333,0.645833,2022-09-19,32.0,18.0,3.0,9.0,1.0,32.0,Good,5
2022-09-20,3.6,0.013416999999999998,0.1863,10.066667,0.5,2022-09-20,15.0,12.0,2.0,9.0,1.0,15.0,Good,5
2022-09-21,3.6,0.020875,0.2875,7.519048,0.6375,2022-09-21,15.0,19.0,3.0,7.0,1.0,19.0,Good,5
2022-09-22,4.2,0.025958,0.317292,10.958333,1.008333,2022-09-22,18.0,24.0,4.0,10.0,1.0,24.0,Good,5
2022-09-23,1.6,0.020917,0.208708,2.933333,0.771429,2022-09-23,7.0,19.0,2.0,3.0,1.0,19.0,Good,5
2022-09-24,2.5,0.02025,0.225,5.818182,0.08784700000000001,2022-09-24,10.0,19.0,3.0,5.0,0.0,19.0,Good,5
2022-09-25,4.9,0.029958,0.323917,8.291667,0.8,2022-09-25,20.0,28.0,4.0,8.0,1.0,28.0,Good,5
2022-09-26,5.2083330000000005,0.030417000000000007,0.294958,6.745833,0.14285699999999998,2022-09-26,22.0,28.0,3.0,6.0,0.0,28.0,Good,5
2022-09-27,5.4,0.02675,0.31666700000000003,9.814286,0.825,2022-09-27,23.0,25.0,4.0,9.0,1.0,25.0,Good,5
2022-09-28,3.3,0.019167,0.273583,7.433333,0.0625,2022-09-28,14.0,18.0,3.0,7.0,0.0,18.0,Good,5
2022-09-29,3.8,0.01675,0.204167,7.666666999999999,0.1,2022-09-29,16.0,16.0,2.0,7.0,0.0,16.0,Good,5
2022-09-30,5.8,0.014217,0.272739,16.555556,0.208333,2022-09-30,24.0,13.0,3.0,16.0,0.0,24.0,Good,5
2022-10-01,5.5,0.012625,0.391667,14.541667000000002,0.354167,2022-10-01,23.0,12.0,4.0,14.0,1.0,23.0,Good,5
2022-10-02,3.9,0.02525,0.160208,4.3333330000000005,0.157143,2022-10-02,16.0,23.0,2.0,4.0,0.0,23.0,Good,5
2022-10-03,3.8,0.0255,0.145833,8.685714,-0.033333,2022-10-03,16.0,24.0,2.0,8.0,,24.0,Good,5
2022-10-04,4.1,0.024545,0.19875,7.416666999999999,0.3375,2022-10-04,17.0,23.0,2.0,7.0,0.0,23.0,Good,5
2022-10-05,2.5,0.019833,0.204167,7.166667,0.1,2022-10-05,10.0,18.0,2.0,7.0,0.0,18.0,Good,5
2022-10-06,4.975,0.019696,0.315783,17.318182,0.13333299999999998,2022-10-06,21.0,18.0,4.0,16.0,0.0,21.0,Good,5
2022-10-07,6.0,0.028292,0.382417,10.525,0.6899310000000001,2022-10-07,25.0,26.0,4.0,10.0,1.0,26.0,Good,5
2022-10-08,3.1,0.022,0.254375,5.166667,0.42381,2022-10-08,13.0,20.0,3.0,5.0,1.0,20.0,Good,5
2022-10-09,4.0,0.027217,0.30656500000000003,7.545455,0.45,2022-10-09,17.0,25.0,3.0,7.0,1.0,25.0,Good,5
2022-10-10,8.1,0.015625,0.429583,16.833333,0.391667,2022-10-10,34.0,14.0,5.0,16.0,1.0,34.0,Good,5
2022-10-11,8.6,0.01925,0.543042,14.9625,0.285714,2022-10-11,36.0,18.0,6.0,14.0,0.0,36.0,Good,5
2022-10-12,8.6,0.038792,0.355609,16.666667,0.3809030000000001,2022-10-12,36.0,36.0,4.0,16.0,1.0,36.0,Good,5
2022-10-13,6.8,0.040667,0.254591,14.041667000000002,0.469565,2022-10-13,28.0,38.0,3.0,13.0,1.0,38.0,Good,5
2022-10-14,2.4,0.026042000000000003,0.275458,11.125,0.633333,2022-10-14,10.0,24.0,3.0,10.0,1.0,24.0,Good,5
2022-10-15,6.1,0.025917000000000003,0.375,12.409091,0.144097,2022-10-15,25.0,24.0,4.0,12.0,0.0,25.0,Good,5
2022-10-16,13.1,0.024083,0.488542,13.583332999999998,0.07083300000000001,2022-10-16,53.0,22.0,6.0,13.0,0.0,53.0,Moderate,5
2022-10-17,11.5,0.012167,0.520667,16.166667,0.37619,2022-10-17,48.0,11.0,6.0,15.0,1.0,48.0,Good,5
2022-10-18,6.6,0.021583,0.3375,13.866667,0.216667,2022-10-18,28.0,20.0,4.0,13.0,0.0,28.0,Good,5
2022-10-19,5.666667,0.015875,0.347625,9.9875,0.156597,2022-10-19,24.0,15.0,4.0,9.0,0.0,24.0,Good,5
2022-10-20,4.4,0.020625,0.328167,13.083333,0.771429,2022-10-20,18.0,19.0,4.0,12.0,1.0,19.0,Good,5
2022-10-21,6.0,0.028,0.372727,20.227273,0.390278,2022-10-21,25.0,26.0,4.0,19.0,1.0,26.0,Good,5
2022-10-22,8.1,0.031708,0.465375,12.575,0.142708,2022-10-22,34.0,29.0,5.0,12.0,0.0,34.0,Good,5
2022-10-23,10.4,0.021583,0.492833,15.833332999999998,0.014286000000000004,2022-10-23,43.0,20.0,6.0,15.0,0.0,43.0,Good,5
2022-10-24,6.4,0.010529,0.304478,11.954545,0.091667,2022-10-24,27.0,10.0,3.0,11.0,0.0,27.0,Good,5
2022-10-25,5.4,0.007625,0.2,17.458333,0.2625,2022-10-25,23.0,7.0,2.0,16.0,0.0,23.0,Good,5
2022-10-26,4.1,0.005582999999999999,0.25,17.158333,0.342857,2022-10-26,17.0,5.0,3.0,16.0,0.0,17.0,Good,5
2022-10-27,4.5,0.023333,0.2625,10.857143,0.043056,2022-10-27,19.0,22.0,3.0,10.0,0.0,22.0,Good,5
2022-10-28,4.2,0.012875,0.241667,11.125,0.0,2022-10-28,18.0,12.0,3.0,10.0,0.0,18.0,Good,5
2022-10-29,7.7,0.013175999999999998,0.547042,17.295833,0.085714,2022-10-29,32.0,12.0,6.0,16.0,0.0,32.0,Good,5
2022-10-30,10.4,0.015667,0.5122270000000001,19.136364,0.429167,2022-10-30,43.0,15.0,6.0,18.0,1.0,43.0,Good,5
2022-10-31,7.8,0.025375,0.433333,15.291667000000002,0.4875,2022-10-31,32.0,23.0,5.0,14.0,1.0,32.0,Good,5
2022-11-01,7.6,0.013824,0.4435,11.716667,0.595238,2022-11-01,32.0,13.0,5.0,11.0,1.0,32.0,Good,5
